0,-10.0
2,-10.0
4,-10.0
6,-10.0
8,-10.0
10,0.0
12,-10.0
14,-10.0
16,-10.0
18,-10.0
20,-10.0
22,-10.0
24,-10.0
26,-10.0
28,-10.0
30,-10.0
32,-10.0
34,-10.0
36,-10.0
38,-10.0
40,-10.0
42,-10.0
44,-10.0
46,-10.0
48,-10.0
50,0.0
52,-10.0
54,-10.0
56,-10.0
58,-10.0
60,-10.0
62,-10.0
64,-10.0
66,-10.0
68,-10.0
70,0.0
72,-10.0
74,-10.0
76,-10.0
78,-10.0
80,0.0
82,-10.0
84,-10.0
86,-10.0
88,-10.0
90,-10.0
92,-10.0
94,-10.0
96,0.0
98,-10.0
100,90.0
102,-10.0
104,-10.0
106,90.0
108,-10.0
110,-10.0
112,-10.0
114,-10.0
116,-10.0
118,-10.0
120,-10.0
122,-10.0
124,190.0
126,-10.0
128,-10.0
130,-10.0
132,-10.0
134,-10.0
136,-10.0
138,-10.0
140,0.0
142,-10.0
144,-10.0
146,-10.0
148,-10.0
150,-10.0
152,-10.0
154,-10.0
156,-10.0
158,-10.0
160,-10.0
162,-10.0
164,-10.0
166,-10.0
168,-10.0
170,-10.0
172,-10.0
174,-10.0
176,-10.0
178,-10.0
180,-10.0
182,-10.0
184,-10.0
186,-10.0
188,-10.0
190,-10.0
192,-10.0
194,-10.0
196,-10.0
198,-10.0
200,-10.0
202,-10.0
204,-10.0
206,-10.0
208,-10.0
210,-10.0
212,-10.0
214,-10.0
216,-10.0
218,-10.0
220,-10.0
222,-10.0
224,0.0
226,-10.0
228,-10.0
230,-10.0
232,-10.0
234,-10.0
236,-10.0
238,-10.0
240,0.0
242,-10.0
244,-10.0
246,-10.0
248,-10.0
250,0.0
252,-10.0
254,-10.0
256,-10.0
258,-10.0
260,-10.0
262,-10.0
264,-10.0
266,-10.0
268,-10.0
270,0.0
272,-10.0
274,-10.0
276,90.0
278,-10.0
280,0.0
282,-10.0
284,0.0
286,-10.0
288,-10.0
290,-10.0
292,-10.0
294,-10.0
296,0.0
298,-10.0
300,0.0
302,-10.0
304,-10.0
306,-10.0
308,-10.0
310,-10.0
312,0.0
314,-10.0
316,0.0
318,-10.0
320,0.0
322,-10.0
324,-10.0
326,90.0
328,-10.0
330,0.0
332,-10.0
334,0.0
336,90.0
338,0.0
340,100.0
342,0.0
344,0.0
346,90.0
348,-10.0
350,100.0
352,-10.0
354,-10.0
356,-10.0
358,-10.0
360,0.0
362,-10.0
364,190.0
366,-10.0
368,100.0
370,-10.0
372,-10.0
374,-10.0
376,-10.0
378,90.0
380,100.0
382,-10.0
384,90.0
386,100.0
388,100.0
390,-10.0
392,-10.0
394,-10.0
396,90.0
398,-10.0
400,-10.0
402,0.0
404,100.0
406,0.0
408,-10.0
410,-10.0
412,90.0
414,-10.0
416,200.0
418,-10.0
420,90.0
422,-10.0
424,90.0
426,90.0
428,-10.0
430,190.0
432,100.0
434,-10.0
436,0.0
438,200.0
440,0.0
442,-10.0
444,390.0
446,100.0
448,200.0
450,-10.0
452,-10.0
454,90.0
456,-10.0
458,-10.0
460,500.0
462,290.0
464,290.0
466,90.0
468,500.0
470,400.0
472,-10.0
474,-10.0
476,490.0
478,-10.0
480,-10.0
482,400.0
484,200.0
486,300.0
488,90.0
490,290.0
492,-10.0
494,290.0
496,190.0
498,500.0
500,190.0
502,-10.0
504,190.0
506,-10.0
508,-10.0
510,90.0
512,-10.0
514,190.0
516,-10.0
518,500.0
520,90.0
522,-10.0
524,90.0
526,-10.0
528,390.0
530,0.0
532,-10.0
534,290.0
536,290.0
538,-10.0
540,190.0
542,90.0
544,90.0
546,-10.0
548,600.0
550,390.0
552,300.0
554,190.0
556,-10.0
558,90.0
560,600.0
562,90.0
564,90.0
566,290.0
568,90.0
570,400.0
572,90.0
574,500.0
576,290.0
578,90.0
580,190.0
582,-10.0
584,390.0
586,-10.0
588,190.0
590,-10.0
592,90.0
594,-10.0
596,-10.0
598,-10.0
600,90.0
602,290.0
604,-10.0
606,600.0
608,-10.0
610,90.0
612,-10.0
614,90.0
616,90.0
618,-10.0
620,190.0
622,390.0
624,-10.0
626,90.0
628,190.0
630,600.0
632,300.0
634,390.0
636,-10.0
638,400.0
640,90.0
642,290.0
644,390.0
646,90.0
648,90.0
650,390.0
652,190.0
654,390.0
656,90.0
658,190.0
660,-10.0
662,90.0
664,490.0
666,290.0
668,290.0
670,600.0
672,-10.0
674,300.0
676,400.0
678,390.0
680,390.0
682,90.0
684,-10.0
686,290.0
688,490.0
690,190.0
692,90.0
694,90.0
696,90.0
698,-10.0
700,-10.0
702,-10.0
704,90.0
706,-10.0
708,90.0
710,490.0
712,190.0
714,-10.0
716,-10.0
718,-10.0
720,190.0
722,-10.0
724,-10.0
726,300.0
728,190.0
730,-10.0
732,200.0
734,-10.0
736,300.0
738,90.0
740,390.0
742,190.0
744,400.0
746,190.0
748,190.0
750,90.0
752,-10.0
754,300.0
756,90.0
758,300.0
760,400.0
762,500.0
764,190.0
766,-10.0
768,290.0
770,90.0
772,400.0
774,500.0
776,-10.0
778,90.0
780,-10.0
782,-10.0
784,90.0
786,390.0
788,300.0
790,300.0
792,-10.0
794,-10.0
796,-10.0
798,400.0
800,400.0
802,600.0
804,90.0
806,300.0
808,90.0
810,-10.0
812,290.0
814,300.0
816,90.0
818,-10.0
820,600.0
822,190.0
824,400.0
826,190.0
828,290.0
830,290.0
832,190.0
834,190.0
836,500.0
838,500.0
840,290.0
842,400.0
844,90.0
846,290.0
848,-10.0
850,-10.0
852,190.0
854,600.0
856,190.0
858,700.0
860,90.0
862,-10.0
864,-10.0
866,90.0
868,500.0
870,490.0
872,-10.0
874,400.0
876,90.0
878,400.0
880,90.0
882,190.0
884,90.0
886,390.0
888,-10.0
890,700.0
892,390.0
894,700.0
896,290.0
898,190.0
900,90.0
902,300.0
904,90.0
906,600.0
908,390.0
910,500.0
912,-10.0
914,500.0
916,-10.0
918,-10.0
920,90.0
922,600.0
924,500.0
926,90.0
928,290.0
930,-10.0
932,500.0
934,190.0
936,190.0
938,90.0
940,90.0
942,290.0
944,-10.0
946,190.0
948,600.0
950,90.0
952,90.0
954,90.0
956,90.0
958,90.0
960,600.0
962,-10.0
964,-10.0
966,300.0
968,390.0
970,-10.0
972,290.0
974,90.0
976,390.0
978,300.0
980,700.0
982,390.0
984,500.0
986,190.0
988,190.0
990,600.0
992,700.0
994,290.0
996,600.0
998,190.0
1000,290.0
1002,600.0
1004,-10.0
1006,290.0
1008,500.0
1010,400.0
1012,90.0
1014,190.0
1016,290.0
1018,500.0
1020,290.0
1022,90.0
1024,-10.0
1026,-10.0
1028,-10.0
1030,600.0
1032,-10.0
1034,600.0
1036,-10.0
1038,-10.0
1040,90.0
1042,400.0
1044,90.0
1046,190.0
1048,-10.0
1050,600.0
1052,500.0
1054,600.0
1056,190.0
1058,500.0
1060,490.0
1062,400.0
1064,800.0
1066,700.0
1068,500.0
1070,90.0
1072,290.0
1074,-10.0
1076,290.0
1078,290.0
1080,500.0
1082,90.0
1084,190.0
1086,-10.0
1088,190.0
1090,600.0
1092,-10.0
1094,-10.0
1096,400.0
1098,600.0
1100,390.0
1102,190.0
1104,700.0
1106,290.0
1108,-10.0
1110,-10.0
1112,-10.0
1114,90.0
1116,290.0
1118,500.0
1120,90.0
1122,90.0
1124,90.0
1126,400.0
1128,-10.0
1130,290.0
1132,-10.0
1134,190.0
1136,290.0
1138,90.0
1140,190.0
1142,600.0
1144,500.0
1146,190.0
1148,-10.0
1150,590.0
1152,290.0
1154,-10.0
1156,600.0
1158,400.0
1160,490.0
1162,190.0
1164,290.0
1166,190.0
1168,400.0
1170,-10.0
1172,90.0
1174,-10.0
1176,90.0
1178,90.0
1180,300.0
1182,190.0
1184,90.0
1186,400.0
1188,-10.0
1190,400.0
1192,300.0
1194,390.0
1196,-10.0
1198,90.0
1200,190.0
1202,90.0
1204,390.0
1206,90.0
1208,400.0
1210,90.0
1212,190.0
1214,90.0
1216,500.0
1218,290.0
1220,90.0
1222,600.0
1224,500.0
1226,90.0
1228,190.0
1230,-10.0
1232,490.0
1234,-10.0
1236,700.0
1238,390.0
1240,190.0
1242,290.0
1244,400.0
1246,190.0
1248,190.0
1250,-10.0
1252,700.0
1254,-10.0
1256,290.0
1258,90.0
1260,290.0
1262,-10.0
1264,90.0
1266,-10.0
1268,-10.0
1270,-10.0
1272,90.0
1274,390.0
1276,390.0
1278,290.0
1280,90.0
1282,190.0
1284,190.0
1286,390.0
1288,90.0
1290,390.0
1292,400.0
1294,590.0
1296,290.0
1298,400.0
1300,0.0
1302,300.0
1304,-10.0
1306,-10.0
1308,90.0
1310,290.0
1312,-10.0
1314,90.0
1316,390.0
1318,190.0
1320,-10.0
1322,-10.0
1324,400.0
1326,190.0
1328,190.0
1330,290.0
1332,90.0
1334,-10.0
1336,190.0
1338,400.0
1340,390.0
1342,-10.0
1344,90.0
1346,300.0
1348,-10.0
1350,90.0
1352,90.0
1354,90.0
1356,300.0
1358,-10.0
1360,-10.0
1362,300.0
1364,-10.0
1366,-10.0
1368,290.0
1370,700.0
1372,400.0
1374,90.0
1376,-10.0
1378,90.0
1380,0.0
1382,190.0
1384,-10.0
1386,300.0
1388,190.0
1390,190.0
1392,-10.0
1394,-10.0
1396,-10.0
1398,-10.0
1400,190.0
1402,190.0
1404,-10.0
1406,300.0
1408,290.0
1410,200.0
1412,390.0
1414,400.0
1416,700.0
1418,500.0
1420,390.0
1422,190.0
1424,100.0
1426,90.0
1428,90.0
1430,190.0
1432,-10.0
1434,300.0
1436,-10.0
1438,390.0
1440,90.0
1442,-10.0
1444,190.0
1446,-10.0
1448,190.0
1450,700.0
1452,-10.0
1454,-10.0
1456,190.0
1458,-10.0
1460,-10.0
1462,-10.0
1464,400.0
1466,190.0
1468,390.0
1470,-10.0
1472,-10.0
1474,-10.0
1476,-10.0
1478,-10.0
1480,-10.0
1482,190.0
1484,90.0
1486,290.0
1488,90.0
1490,90.0
1492,-10.0
1494,-10.0
1496,390.0
1498,190.0
1500,90.0
1502,-10.0
1504,-10.0
1506,500.0
1508,300.0
1510,600.0
1512,290.0
1514,90.0
1516,290.0
1518,500.0
1520,-10.0
1522,400.0
1524,90.0
1526,-10.0
1528,500.0
1530,-10.0
1532,90.0
1534,-10.0
1536,-10.0
1538,90.0
1540,-10.0
1542,190.0
1544,290.0
1546,90.0
1548,400.0
1550,90.0
1552,-10.0
1554,-10.0
1556,400.0
1558,-10.0
1560,90.0
1562,290.0
1564,-10.0
1566,90.0
1568,90.0
1570,90.0
1572,190.0
1574,90.0
1576,90.0
1578,600.0
1580,490.0
1582,500.0
1584,500.0
1586,190.0
1588,-10.0
1590,190.0
1592,500.0
1594,390.0
